N_updates,N_timesteps,FPS,Reward_mean,Reward_median,Reward_min,Reward_max,Entropy,Value_loss,Action_loss,N_episodes,N_blocked_actions,N_goal_reached
9130,1460960,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0268023014068604,5.868339940207079e-06,7.265424210345373e-05,11616.0,0.0,0.0
9140,1462560,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0286996364593506,3.7614395296259318e-06,6.091544128139503e-05,11616.0,0.0,0.0
9150,1464160,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0232185125350952,2.5654730961832684e-06,8.767554390942678e-05,11616.0,0.0,0.0
9160,1465760,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0120700597763062,2.071391008939827e-06,0.0005101205315440893,11616.0,0.0,0.0
9170,1467360,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0206118822097778,1.6341493846994126e-06,0.0005230958922766149,11616.0,0.0,0.0
9180,1468960,430,-9654.5625,-2750.0,-68220.0,-141.0,1.016188621520996,2.206357294198824e-06,0.0010736610274761915,11616.0,0.0,0.0
9190,1470560,430,-9654.5625,-2750.0,-68220.0,-141.0,1.015588402748108,5.985301868349779e-06,0.0021443767473101616,11616.0,0.0,0.0
9200,1472160,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0225934982299805,2.4862463760655373e-05,0.004642948042601347,11616.0,0.0,0.0
9210,1473760,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0226701498031616,2.2809643269283697e-05,0.004300443455576897,11616.0,0.0,0.0
9220,1475360,430,-9654.5625,-2750.0,-68220.0,-141.0,1.017391562461853,1.4908431694493629e-05,0.0034374736715108156,11616.0,0.0,0.0
9230,1476960,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0114482641220093,1.4431850104301702e-05,0.0032924681436270475,11616.0,0.0,0.0
9240,1478560,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0193017721176147,1.93731757462956e-05,0.003843868151307106,11616.0,0.0,0.0
9250,1480160,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0138752460479736,1.499417339800857e-05,0.003333937842398882,11616.0,0.0,0.0
9260,1481760,430,-9654.5625,-2750.0,-68220.0,-141.0,1.014405608177185,2.4518551072105765e-05,0.004179877229034901,11616.0,0.0,0.0
9270,1483360,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0270087718963623,1.5624857041984797e-05,0.0033253871370106936,11616.0,0.0,0.0
9280,1484960,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0197675228118896,6.862816917418968e-06,0.002101797377690673,11616.0,0.0,0.0
9290,1486560,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0212798118591309,1.1448691111581866e-05,0.0028370358049869537,11616.0,0.0,0.0
9300,1488160,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0032625198364258,2.420479358988814e-05,0.004040929488837719,11616.0,0.0,0.0
9310,1489760,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0258044004440308,1.9876630176440813e-05,0.0037470196839421988,11616.0,0.0,0.0
9320,1491360,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0195001363754272,1.6504147424711846e-05,0.003479036269709468,11616.0,0.0,0.0
9330,1492960,430,-9654.5625,-2750.0,-68220.0,-141.0,1.027870535850525,4.3877469579456374e-05,-6.40294310869649e-05,11616.0,0.0,0.0
9340,1494560,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0300277471542358,2.4195880996558117e-06,0.0007960801594890654,11616.0,0.0,0.0
9350,1496160,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0299501419067383,5.192242156226712e-07,7.458018808392808e-05,11616.0,0.0,0.0
9360,1497760,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0298619270324707,3.112625961421145e-07,6.060023224563338e-05,11616.0,0.0,0.0
9370,1499360,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0300132036209106,2.2592722359604522e-07,-5.7542496506357566e-05,11616.0,0.0,0.0
9380,1500960,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0294454097747803,1.8250965183597145e-07,-6.320896500255913e-05,11616.0,0.0,0.0
9390,1502560,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0261647701263428,2.675632003956707e-06,-0.0013010103721171618,11616.0,0.0,0.0
9400,1504160,430,-9654.5625,-2750.0,-68220.0,-141.0,0.9649637937545776,6.742114783264697e-05,-0.005997166503220797,11616.0,0.0,0.0
9410,1505760,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0223318338394165,5.631510248349514e-06,-0.0016874858411028981,11616.0,0.0,0.0
9420,1507360,430,-9654.5625,-2750.0,-68220.0,-141.0,1.022447943687439,9.015477644425118e-07,-0.0005789419519715011,11616.0,0.0,0.0
9430,1508960,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0276283025741577,5.791324610981974e-07,-0.00045380135998129845,11616.0,0.0,0.0
9440,1510560,430,-9654.5625,-2750.0,-68220.0,-141.0,1.019189476966858,5.287148724164581e-06,-0.001667230506427586,11616.0,0.0,0.0
9450,1512160,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0119868516921997,5.661464820150286e-05,-0.005913343746215105,11616.0,0.0,0.0
9460,1513760,430,-9654.5625,-2750.0,-68220.0,-141.0,0.9972983002662659,8.30068802315509e-06,-0.0020612257067114115,11616.0,0.0,0.0
9470,1515360,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0257773399353027,1.2191425184937543e-06,-0.0007494664750993252,11616.0,0.0,0.0
9480,1516960,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0286965370178223,2.268404386995826e-06,-0.0011780732311308384,11616.0,0.0,0.0
9490,1518560,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0200568437576294,2.5020684915944003e-05,-0.0037912214174866676,11616.0,0.0,0.0
9500,1520160,431,-9654.5625,-2750.0,-68220.0,-141.0,1.024631142616272,1.5938150681904517e-05,-0.0028238766826689243,11616.0,0.0,0.0
9510,1521760,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0299594402313232,5.8559699027682655e-06,-0.0017806487157940865,11616.0,0.0,0.0
9520,1523360,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0124402046203613,1.6443515050923452e-05,-0.003208027221262455,11616.0,0.0,0.0
9530,1524960,431,-9654.5625,-2750.0,-68220.0,-141.0,1.008475422859192,1.3116750778863207e-05,-0.0023389183916151524,11616.0,0.0,0.0
9540,1526560,431,-9654.5625,-2750.0,-68220.0,-141.0,1.02803373336792,7.287852440640563e-06,-0.002021227730438113,11616.0,0.0,0.0
9550,1528160,431,-9654.5625,-2750.0,-68220.0,-141.0,0.7182508707046509,1.190271019935608,0.01393997110426426,11616.0,0.0,0.0
9560,1529760,431,-9654.5625,-2750.0,-68220.0,-141.0,0.7882811427116394,1.3482742309570312,-0.09417791664600372,11616.0,0.0,0.0
9570,1531360,431,-9654.5625,-2750.0,-68220.0,-141.0,1.028215765953064,1.2930446246173233e-05,3.194954479113221e-05,11616.0,0.0,0.0
9580,1532960,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0294195413589478,4.613038527168101e-06,-4.259534307493595e-06,11616.0,0.0,0.0
9590,1534560,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0213273763656616,2.5568710952939e-06,-1.7877016944112256e-05,11616.0,0.0,0.0
9600,1536160,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0154284238815308,1.6486077356603346e-06,-1.0908293006650638e-05,11616.0,0.0,0.0
9610,1537760,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0219990015029907,1.1496040315250866e-06,-1.5962654288159683e-05,11616.0,0.0,0.0
9620,1539360,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0243957042694092,8.311285455420148e-07,8.238724831244326e-07,11616.0,0.0,0.0
9630,1540960,431,-9654.5625,-2750.0,-68220.0,-141.0,1.019890308380127,6.18720719103294e-07,-1.6105133909150027e-05,11616.0,0.0,0.0
9640,1542560,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0201934576034546,4.755492000185768e-07,-4.141496538068168e-05,11616.0,0.0,0.0
9650,1544160,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0225836038589478,3.7019972864982265e-07,-2.9876051485189237e-05,11616.0,0.0,0.0
9660,1545760,431,-9654.5625,-2750.0,-68220.0,-141.0,1.021958827972412,2.974857693516242e-07,-2.9604043447761796e-05,11616.0,0.0,0.0
9670,1547360,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0218695402145386,2.504518192836258e-07,-6.471756933024153e-05,11616.0,0.0,0.0
9680,1548960,431,-9654.5625,-2750.0,-68220.0,-141.0,1.02164888381958,2.0960338531494926e-07,-1.5799399989191443e-05,11616.0,0.0,0.0
9690,1550560,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0205334424972534,1.8850460037356243e-07,7.767709030304104e-05,11616.0,0.0,0.0
9700,1552160,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0218430757522583,2.2809616950780764e-07,0.00025365548208355904,11616.0,0.0,0.0
9710,1553760,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0164412260055542,5.726133167627268e-07,0.0006254269392229617,11616.0,0.0,0.0
9720,1555360,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0199376344680786,2.134928536179359e-06,0.0013776792911812663,11616.0,0.0,0.0
9730,1556960,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0183273553848267,5.9674098338291515e-06,0.0023250964004546404,11616.0,0.0,0.0
9740,1558560,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0217636823654175,3.2405519050371367e-06,0.0017200254369527102,11616.0,0.0,0.0
9750,1560160,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0137550830841064,1.7701090655464213e-06,0.0012815388618037105,11616.0,0.0,0.0
9760,1561760,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0205843448638916,1.1286986136838095e-06,0.0009792117634788156,11616.0,0.0,0.0
9770,1563360,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0263193845748901,3.2532730074308347e-06,0.0017370518762618303,11616.0,0.0,0.0
9780,1564960,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0258216857910156,8.226586032833438e-06,0.002778169699013233,11616.0,0.0,0.0
9790,1566560,431,-9654.5625,-2750.0,-68220.0,-141.0,1.026604175567627,3.3691405860736268e-06,0.0017692454857751727,11616.0,0.0,0.0
9800,1568160,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0273076295852661,2.2288968466455117e-06,0.0014184467727318406,11616.0,0.0,0.0
9810,1569760,431,-9654.5625,-2750.0,-68220.0,-141.0,1.0201066732406616,2.887123400796554e-06,0.001614989247173071,11616.0,0.0,0.0
9820,1571360,431,-9654.5625,-2750.0,-68220.0,-141.0,1.014967918395996,4.4683629312203266e-06,0.0020995866507291794,11616.0,0.0,0.0
9830,1572960,431,-471.53125,0.0,-7772.0,0.0,1.0468940734863281,970.0225830078125,0.023624300956726074,12672.0,0.0,0.0
9840,1574560,431,-471.53125,0.0,-7772.0,0.0,1.0947904586791992,7.690877282584552e-06,-0.002769594080746174,12672.0,0.0,0.0
9850,1576160,431,-471.53125,0.0,-7772.0,0.0,1.088191032409668,2.898252205341123e-06,-0.0018465651664882898,12672.0,0.0,0.0
9860,1577760,431,-471.53125,0.0,-7772.0,0.0,1.0922647714614868,9.644575129641453e-07,-0.0009832684881985188,12672.0,0.0,0.0
9870,1579360,431,-471.53125,0.0,-7772.0,0.0,1.12520432472229,7.303144684556173e-07,-0.0008593297679908574,12672.0,0.0,0.0
9880,1580960,431,-471.53125,0.0,-7772.0,0.0,1.0607496500015259,1.8060277398035396e-06,-2.327530091861263e-05,12672.0,0.0,0.0
9890,1582560,431,-471.53125,0.0,-7772.0,0.0,1.059707522392273,1.89703470709901e-07,3.621673022280447e-05,12672.0,0.0,0.0
9900,1584160,431,-471.53125,0.0,-7772.0,0.0,1.0579079389572144,1.1867864913028825e-07,6.745273276465014e-05,12672.0,0.0,0.0
9910,1585760,431,-471.53125,0.0,-7772.0,0.0,1.0560634136199951,9.485099639050532e-08,5.551894719246775e-05,12672.0,0.0,0.0
9920,1587360,431,-471.53125,0.0,-7772.0,0.0,1.0574140548706055,8.440070331516836e-08,7.210452895378694e-05,12672.0,0.0,0.0
9930,1588960,431,-471.53125,0.0,-7772.0,0.0,1.0588159561157227,7.291000514442203e-08,5.8291712775826454e-05,12672.0,0.0,0.0
9940,1590560,432,-471.53125,0.0,-7772.0,0.0,1.059497594833374,6.63408528112086e-08,6.934136035852134e-05,12672.0,0.0,0.0
9950,1592160,432,-471.53125,0.0,-7772.0,0.0,1.058019995689392,6.14279542787699e-08,9.564853098709136e-05,12672.0,0.0,0.0
9960,1593760,432,-471.53125,0.0,-7772.0,0.0,1.0562455654144287,5.9090528026217726e-08,0.0001032855361700058,12672.0,0.0,0.0
9970,1595360,432,-471.53125,0.0,-7772.0,0.0,1.0543880462646484,6.011460129684565e-08,0.00012819796393159777,12672.0,0.0,0.0
9980,1596960,432,-471.53125,0.0,-7772.0,0.0,1.055438756942749,5.6710341311827506e-08,0.0001276008551940322,12672.0,0.0,0.0
9990,1598560,432,-471.53125,0.0,-7772.0,0.0,1.0567896366119385,5.413323123093505e-08,0.00013265374582260847,12672.0,0.0,0.0
10000,1600160,432,-471.53125,0.0,-7772.0,0.0,1.0565658807754517,4.995314384359517e-08,0.00012959312880411744,12672.0,0.0,0.0
